participantId,date,ipCountry,ipRegion,instructionsLocale,browserLocale,retake,gender,countryGrow,countryLive,multinational,country1,country2,country3,country4,country5,education,lang0,lang1,fluency1,lang2,fluency2,age,colorBlindness,colorBlindnessOther,colorWork,colorWorkDetails,readingAboutColor,surroundingBrightness,surroundingBrightIDK,monitorBrightness,monitorBrightIDK,backgroundColor,displayColorSpace
2269fe2c-4fc5-471a-8a44-e720563aa96a,2026,India,,en,en,no,male,United Arab Emirates,United Arab Emirates,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Arabic (العربية),well,15,none,,no,,no,66,,43,,black,p3
226d12d6-dba6-4762-a17e-d047b25559f7,2026,United Kingdom,,en,en,no,female,India,United Kingdom,,,,,,,university-degree,English (English),English (English),fluently,"Hindi (हिन्दी, हिंदी)",well,26,,,,,,50,,50,,white,rgb
22a7fb63-ebd7-4f62-af88-668914843e6f,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,complete-grad,Urdu (اردو),English (English),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",fluently,26,none,,yes,,no,65,,49,,white,p3
22bb7285-8871-4f63-baf9-557b0264cf7f,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,25,none,,no,,no,33,,94,,black,rgb
239351cd-40fd-491e-9e9b-36a25c6acee8,2026,India,,en,en,no,female,India,India,,,,,,,university-no-degree,Oriya (ଓଡ଼ିଆ),English (English),very well,"Hindi (हिन्दी, हिंदी)",very well,23,none,,no,,no,9,,32,,white,rgb
23ab390a-9fa6-44db-9614-cf34136bf491,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,Tamil (தமிழ்),Telugu (తెలుగు),fluently,,,21,red-green,,no,,no,79,,50,true,white,rgb
2423464c-7b86-41ec-bc42-7e59887d99c0,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,"Hindi (हिन्दी, हिंदी)",English (English),very well,Sanskrit (Saṁskṛta) (संस्कृतम्),well,20,none,,no,,no,46,true,18,,white,rgb
24745281-9035-4214-9da3-f6b045e94f4d,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),very well,"French (français, langue française)",at beginner's level,19,none,,no,,no,19,,20,,white,rgb
248278aa-f294-4cf8-b88c-3559a30bf41a,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),very well,,,23,,,,,,50,,50,,white,p3
24e09d76-c5b0-4e13-bd3d-dd663bf03f0b,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),Gujarati (ગુજરાતી),very well,"Hindi (हिन्दी, हिंदी)",well,23,,,,,,61,,70,,white,p3
254d53be-f76a-4c40-bd09-11df4c1fa749,2026,Singapore,,en,en,no,male,Singapore,Singapore,,,,,,,university-no-degree,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",well,,,23,,,,,,38,,60,,white,rgb
25913a29-b73c-4c67-9c9f-098827751338,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Kannada (ಕನ್ನಡ),very well,Telugu (తెలుగు),fluently,19,none,,no,,no,75,,55,,black,rgb
25b0e45e-9b5e-4860-add3-7b3264d0d483,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",Gujarati (ગુજરાતી),very well,English (English),fluently,23,,,,,,83,,100,,white,rgb
261445d9-e4b1-4df2-91f0-99825a0ad177,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,23,,,,,no,50,,50,,black,rgb
2679735b-b7fe-4da2-8c83-1efac449ea5b,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,no-formal-edu,English (English),,,,,69,none,,no,,no,29,,100,,black,rgb
27320206-a92e-49f8-8cda-b3bffd10692e,2026,India,,en,en,no,female,India,United States,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Spanish (español),very well,18,none,,no,,no,57,,50,,black,p3
2739f101-770d-4b87-8fb9-a076bb3e84d2,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),,,,,26,,,,,,50,,50,,black,p3
273f3dca-30ed-4f25-8187-1392dcc4e63b,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",very well,Kannada (ಕನ್ನಡ),well,18,,,no,,no,63,true,36,,black,rgb
27c35b52-d674-4e91-9b8f-eb9e561d06c3,2026,India,,en,en,no,female,India,India,,,,,,,university-no-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Malayalam (മലയാളം),well,19,none,,no,,no,70,,46,,black,p3
27ce1d81-65a4-462e-9bc7-c20b7db011d1,2026,United States,,en,en,no,female,Pakistan,Pakistan,,,,,,,complete-grad,Urdu (اردو),English (English),very well,"Chinese (中文 (Zhōngwén), 汉语, 漢語)",at beginner's level,27,none,,no,,no,77,,47,,white,rgb
27fff279-c6dc-465f-b86f-272917cec5c0,2026,Germany,,en,en,no,female,India,Germany,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,German (Deutsch),well,24,none,,no,,no,37,,38,,white,rgb
2826ab6a-172d-43b7-a4c6-151d8eb17d3d,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-grad,"Hindi (हिन्दी, हिंदी)",English (English),very well,Ofia,fluently,19,none,,no,,yes,81,,50,true,white,rgb
28514b86-5235-4d02-8f58-566c53154427,2026,India,,en,en,no,male,British Indian Ocean Territory,India,,,,,,,university-degree,Marathi (Marāṭhī) (मराठी),,,,,21,,,,,,50,,50,,white,rgb
28a30903-673e-43c6-8d93-073f7f597a28,2026,United States,,en,en,no,male,India,United States,,,,,,,complete-grad,English (English),Tamil (தமிழ்),fluently,"Hindi (हिन्दी, हिंदी)",very well,35,none,,no,,no,72,,55,,white,rgb
28bc93f6-8d84-43dd-a0be-ed6244150b79,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,Marathi (Marāṭhī) (मराठी),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,38,none,,no,,no,100,true,100,true,white,rgb
29026a50-436a-448a-92a2-4e563e007157,2026,Lebanon,,en,en,no,female,Lebanon,Lebanon,,,,,,,complete-sec-high,English (English),"French (français, langue française)",fluently,Arabic (العربية),fluently,18,none,,no,,no,38,true,48,,black,rgb
2976638c-446a-48e5-af38-0f6b44f8da4b,2026,South Africa,,en,en,no,male,Zimbabwe,South Africa,,,,,,,complete-grad,English (English),Zulu (isiZulu),fluently,Northern Ndebele (isiNdebele),very well,34,none,,no,,no,85,,38,true,white,p3
298a39f5-0041-4eac-9293-5352f1c7a2d5,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),fluently,,at beginner's level,18,none,,no,,no,13,,9,,white,rgb
29b4c7d6-d212-4a87-8026-0a83ff086908,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),fluently,19,none,,yes,,no,0,,20,,white,rgb
2a00f1f7-af18-4036-bbab-2ec87b4ecb0a,2026,South Korea,,en,en,no,female,India,Republic of Korea,,,,,,,complete-grad,"Bengali, Bangla (বাংলা)","Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,29,none,,no,,no,50,,100,,white,rgb
2a5998e2-6b4f-42e1-b511-46d8048863d3,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Gujarati (ગુજરાતી),very well,17,,,,,,50,,67,,black,rgb
2a63eb70-1626-47a1-81d0-883a76327914,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",well,15,,,,,,50,,50,,white,p3
2c1d755e-89d2-46bc-b31d-e0ecd710d784,2026,India,,en,en,no,no-disclosure,India,British Indian Ocean Territory,,,,,,,incomplete-grad,English (English),"Hindi (हिन्दी, हिंदी)",very well,English (English),very well,34,none,,no,,no,61,,48,,black,rgb
2c58df53-5e10-47c5-9e41-3e3070403003,2026,Kenya,,en,en,no,male,Kenya,Kenya,,,,,,,complete-sec-high,English (English),Swahili (Kiswahili),very well,,,16,none,,no,,no,50,true,50,true,white,rgb
2c69ae3c-90e0-4d2a-b367-e05c988d225a,2026,Malaysia,,en,en,no,female,Malaysia,Malaysia,,,,,,,complete-grad,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",fluently,"French (français, langue française)",well,15,none,,no,,no,85,,99,,black,p3
2c6fd936-e3b0-4dfb-ad5f-dc9219a6ec9c,2026,Germany,,en,de,no,male,France,Germany,,,,,,,university-no-degree,English (English),"French (français, langue française)",very well,English (English),fluently,17,none,,no,,no,50,true,50,true,white,p3
2ca7c9ae-74bb-40cb-9771-84a11a28d005,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)","Hindi (हिन्दी, हिंदी)",well,English (English),fluently,15,none,,no,,no,85,,54,,white,rgb
2d31e4e6-160d-45a4-8f1f-b45c327d78ab,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),Tamil (தமிழ்),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,18,none,,no,,no,76,,73,,white,rgb
2d9c0bbb-052b-498c-88bf-77f90eda9550,2026,Canada,,en,en,no,female,Canada,Canada,,,,,,,incomplete-sec-high,English (English),"French (français, langue française)",at beginner's level,,,16,none,,no,,no,67,,50,true,black,p3
2e0de0d0-57a0-488f-a14e-125de5b28d2a,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),very well,23,none,,no,,no,19,,50,,white,rgb
2e14efc6-85aa-46ce-8ca4-0825b399cb40,2026,India,,en,en,no,female,India,India,,,,,,,university-no-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),at beginner's level,20,,,,,,65,,69,,black,rgb
2e1b8bba-547d-4973-90fc-3d01def2ddf7,2026,Malaysia,,en,en,no,female,Malaysia,Malaysia,,,,,,,university-degree,English (English),"Malay (bahasa Melayu, بهاس ملايو‎)",,,,34,,,no,,no,50,true,50,true,black,rgb
2e22972f-0d20-4c78-a0fe-b36efd46e747,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)","Hindi (हिन्दी, हिंदी)",fluently,English (English),very well,25,none,,no,,no,56,true,16,,white,rgb
2e2cc870-2c0e-408a-b508-2eb7383c12fb,2026,New Zealand,,en,en,no,female,New Zealand,New Zealand,,,,,,,incomplete-sec-high,English (English),,,,,14,none,,no,,no,33,,27,,black,rgb
2e6c0ca6-7b30-4440-925e-01f83f90bb53,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),English (English),very well,Tamil (தமிழ்),well,22,none,,no,,no,43,true,50,true,white,rgb
2e8b268d-c108-4261-b329-05e2af5d8a8f,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,22,none,,no,,no,50,true,23,,white,p3
2e95b8c4-51f1-443e-a0c7-cc4eb678e38a,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,university-no-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Bihari (भोजपुरी),well,19,,,,,,46,,19,,white,rgb
2ef9ca38-09f9-4a41-9f6c-2c7e90e860b9,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",,,,,26,,,,,,50,,50,,white,rgb
2f2e0d6b-3734-4032-95c3-fe0254307205,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",,,,,39,none,,no,,no,50,,50,,white,p3
2f2e1f3c-0eec-4a6e-aa5c-d115c37d002f,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),Marathi (Marāṭhī) (मराठी),fluently,"Hindi (हिन्दी, हिंदी)",fluently,25,,,,,,100,,28,,white,rgb
2f2e8667-78b2-477a-8284-b571105d1b85,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,Gujarati (ગુજરાતી),"Hindi (हिन्दी, हिंदी)",very well,English (English),well,32,none,,no,,no,70,true,19,,white,rgb
2fa7f0c9-e9a6-4a07-b046-31d7b027bcee,2026,Australia,,en,en,no,female,Australia,Australia,,,,,,,university-no-degree,English (English),,,,,19,none,,no,,no,43,,29,,black,rgb
2fd3d7fe-dab3-4e72-90e5-0c7ddaf06389,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,"Kashmiri (कश्मीरी, كشميري‎)",English (English),fluently,"Hindi (हिन्दी, हिंदी)",fluently,14,none,,no,,no,47,true,30,,white,rgb
2ff5937e-025c-4408-b19e-ea02af082c48,2026,Australia,,en,en,no,female,Australia,Australia,,,,,,,university-no-degree,English (English),"French (français, langue française)",very well,,,18,none,,no,,no,50,,66,,white,rgb
30326a03-b2e5-437e-85ca-c5628eb653b9,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)","Hindi (हिन्दी, हिंदी)",fluently,English (English),very well,16,none,,no,,no,50,true,32,,white,p3
31a9c2ba-1afa-4951-bc3c-e7747e1a009d,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"Bengali, Bangla (বাংলা)",fluently,17,none,,no,,no,44,,29,,white,rgb
32554d99-e48f-4d87-b543-b94c8710c355,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,21,none,,no,,no,23,,76,,black,rgb
32e5b339-75aa-4069-afed-f7bea9e142ec,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,Telugu (తెలుగు),English (English),well,"Hindi (हिन्दी, हिंदी)",at beginner's level,28,none,,no,,no,69,,49,,white,p3
32f180c8-bdfc-488e-86e4-256c5052a326,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),English (English),very well,,,22,,,,,,92,,16,,white,rgb
32f31a0e-f3d6-4451-ab77-7fc11cea85bd,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,Oriya (ଓଡ଼ିଆ),English (English),fluently,"Hindi (हिन्दी, हिंदी)",well,19,,,no,,no,13,,28,,white,rgb
32fe5678-9d38-4b47-b133-e628f7dba97f,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,23,none,,no,,no,79,,63,,white,rgb
331f2dc9-419c-4a97-a46d-962968dfe384,2026,The Netherlands,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,20,,,,,,28,,20,,white,p3
334f5f97-153c-4191-bdab-d11d02b6d715,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",well,"French (français, langue française)",at beginner's level,21,none,,no,,no,48,,79,,white,p3
335b955f-227a-4a19-941b-5dbb25bcc6f2,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,university-no-degree,English (English),,,,,20,,,,,,50,,50,,white,rgb
3368178c-c2e9-4c55-925c-ae4355c762b0,2026,India,,en,en,no,male,Gambia,Congo,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",,fluently,English (English),very well,20,none,,no,,no,17,,68,,white,rgb
336aeb7f-2dda-461b-87f7-81271b865c5b,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",well,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,25,none,,no,,no,80,,36,,white,rgb
337f5ba7-7148-4cab-9785-ca4fbaed7c3b,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Urdu (اردو),at beginner's level,35,none,,no,,no,19,,91,,black,rgb
3435c4a6-d97d-4bba-9c32-d27a8dc91ce8,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,19,none,,yes,,no,47,,0,,black,rgb
3476cf31-7143-404b-ae08-5bce75ebb4f3,2026,India,,en,en,no,no-disclosure,Canada,Australia,,,,,,,complete-grad,English (English),,,,,30,,,,,,50,,50,,black,p3
34951b86-7cff-4ad9-afb1-4c8f894988f2,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"French (français, langue française)",at beginner's level,25,none,,no,,no,27,,47,,black,rgb
3518e3eb-1f7b-4e3b-8af9-3db5855909c2,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Malayalam (മലയാളം),well,17,,,,,,55,true,50,,white,rgb
353453bf-a058-4655-82ba-72e1c9da978b,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"Bengali, Bangla (বাংলা)",well,29,none,,yes,,yes,52,true,14,true,black,p3
3570a7b6-ccbe-4010-a157-64e5b15fc1c7,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),well,26,none,,no,,no,50,true,50,true,white,p3
35e03be3-2129-4e55-995e-af1fe665512b,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Gujarati (ગુજરાતી),English (English),,"Hindi (हिन्दी, हिंदी)",,22,none,,no,,no,21,,77,,white,rgb
364ad805-ac2c-4774-87e0-cbbd5e18bc6f,2026,India,,en,en,no,female,British Indian Ocean Territory,India,,,,,,,no-formal-edu,English (English),Marathi (Marāṭhī) (मराठी),very well,"Hindi (हिन्दी, हिंदी)",very well,17,,,,,,50,,50,,black,rgb
36e0421c-92bb-4ad7-90d4-af17ceef04c1,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),Telugu (తెలుగు),fluently,"Hindi (हिन्दी, हिंदी)",very well,20,none,,no,,no,50,,50,,white,p3
36f74c6d-f2c8-41cf-a589-0fd0505f728c,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),,,,,18,,,,,,63,,31,,black,rgb
36fcb67e-5e91-4320-9f79-d38a4b422d54,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",,,,,29,,,,,,100,,50,,white,rgb
375b7a9b-d9fa-4954-a450-e313e7626303,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,14,none,,no,,no,51,true,49,,black,rgb
37ad989d-a02c-4e5b-87a9-574454da95e0,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"Bengali, Bangla (বাংলা)",fluently,"Hindi (हिन्दी, हिंदी)",very well,16,none,,no,,no,50,true,52,,black,rgb
38039a11-ae72-42f2-9452-3682d855e273,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,17,none,,no,,no,50,true,71,true,white,p3
386e4e88-604d-45f4-8edc-b9553c7be14d,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),English (English),fluently,"Hindi (हिन्दी, हिंदी)",at beginner's level,25,none,,no,,,50,,50,,white,p3
